hhID,personID,per_num,SUBREG,SUBREG_GRP,SUBREGCluster,PAge,PGender,PEmp,POcc,PComm,Pweight,SUBREG_GRPDummy,SUBREGClusterDummy
7015,13827,2,69,29,3,9,2,3,NA,NA,42.86345741,29,3
7016,13828,1,73,32,3,8,1,2,7,auto,50.0922619,32,3
7016,13829,2,73,32,3,8,2,2,7,auto,50.0922619,32,3
7016,13830,3,73,32,3,4,2,3,NA,NA,50.0922619,32,3
7017,13831,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
7017,13832,2,35,8,3,8,2,2,4,transit,33.68115209,8,3
7018,13833,1,62.2,26,4,8,1,1,8,auto,40.292277,26,4
7018,13834,2,62.2,26,4,8,2,3,NA,NA,40.292277,26,4
7018,13835,3,62.2,26,4,5,2,2,2,auto,40.292277,26,4
7019,13836,1,62.2,26,4,9,1,3,NA,NA,47.77685387,26,4
7019,13837,2,62.2,26,4,9,2,3,NA,NA,47.77685387,26,4
7020,13838,1,94,42,4,9,1,3,NA,NA,45.22586873,42,4
7020,13839,2,94,42,4,9,2,3,NA,NA,45.22586873,42,4
7021,13840,1,47.2,18,2,8,1,3,NA,NA,28.07877365,18,2
7021,13841,2,47.2,18,2,8,2,3,NA,NA,28.07877365,18,2
7022,13842,1,68,28,3,9,2,3,NA,NA,49.12577502,28,3
7022,13843,2,68,28,3,9,1,3,NA,NA,49.12577502,28,3
7023,13844,1,33,6,2,9,2,3,NA,NA,24.16290488,6,2
7024,13845,1,11.1,1,2,9,1,3,NA,NA,54.78276918,1,2
7024,13846,2,11.1,1,2,9,2,3,NA,NA,54.78276918,1,2
7025,13847,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
7026,13848,1,34,7,4,9,1,3,NA,NA,35.08183565,7,4
7026,13849,2,34,7,4,8,2,3,NA,NA,35.08183565,7,4
7027,13850,1,77,35,4,8,1,2,1,workFromHome,38.01839415,35,4
7027,13851,2,77,35,4,8,2,2,4,auto,38.01839415,35,4
7027,13852,3,77,35,4,4,2,3,NA,NA,38.01839415,35,4
7028,13853,1,21,4,2,9,1,3,NA,NA,29.76898566,4,2
7029,13854,1,77,35,4,8,1,2,4,auto,38.01839415,35,4
7029,13855,2,77,35,4,7,2,2,4,auto,38.01839415,35,4
7030,13856,1,68,28,3,8,1,1,1,active,29.48582053,28,3
7031,13857,1,34,7,4,7,2,3,NA,NA,35.08183565,7,4
7031,13858,2,34,7,4,7,1,1,8,workFromHome,35.08183565,7,4
7032,13859,1,52.2,20,3,6,2,1,2,workFromHome,37.15883436,20,3
7032,13860,2,52.2,20,3,2,1,3,NA,NA,37.15883436,20,3
7032,13861,3,52.2,20,3,3,1,2,7,auto,37.15883436,20,3
7032,13862,4,52.2,20,3,2,1,3,NA,NA,37.15883436,20,3
7032,13863,5,52.2,20,3,7,1,1,1,auto,37.15883436,20,3
7032,13864,6,52.2,20,3,9,2,3,NA,NA,37.15883436,20,3
7033,13865,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
7033,13866,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
7034,13867,1,94,42,4,9,1,3,NA,NA,70.90212106,42,4
7034,13868,2,94,42,4,9,2,3,NA,NA,70.90212106,42,4
7035,13869,1,79,36,1,9,1,3,NA,NA,71.93430984,36,1
7036,13870,1,34,7,4,9,2,3,NA,NA,35.08183565,7,4
7036,13871,2,34,7,4,9,1,3,NA,NA,35.08183565,7,4
7037,13872,1,12,2,4,9,2,3,NA,NA,36.18711029,2,4
7037,13873,2,12,2,4,9,1,3,NA,NA,36.18711029,2,4
7038,13874,1,21,4,2,6,2,1,2,auto,29.76898566,4,2
7039,13875,1,62.2,26,4,9,1,2,7,auto,47.77685387,26,4
7039,13876,2,62.2,26,4,9,2,3,NA,NA,47.77685387,26,4
7039,13877,3,62.2,26,4,6,2,1,1,auto,47.77685387,26,4
7039,13878,4,62.2,26,4,8,2,1,5,auto,47.77685387,26,4
7040,13879,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7041,13880,1,12,2,4,9,1,3,NA,NA,20.3367354,2,4
7041,13881,2,12,2,4,9,2,3,NA,NA,20.3367354,2,4
7042,13882,1,35,8,3,9,2,3,NA,NA,33.68115209,8,3
7042,13883,2,35,8,3,9,1,3,NA,NA,33.68115209,8,3
7043,13884,1,81,37,1,8,2,1,2,auto,77.69090909,37,1
7043,13885,2,81,37,1,1,1,3,NA,NA,77.69090909,37,1
7044,13886,1,77,35,4,7,2,2,1,auto,38.01839415,35,4
7044,13887,2,77,35,4,7,1,2,1,auto,38.01839415,35,4
7045,13888,1,77,35,4,8,2,2,2,transit,48.75420875,35,4
7045,13889,2,77,35,4,4,2,3,NA,NA,48.75420875,35,4
7045,13890,3,77,35,4,8,1,2,4,transit,48.75420875,35,4
7046,13891,1,68,28,3,8,1,2,7,transit,29.48582053,28,3
7046,13892,2,68,28,3,8,2,1,2,auto,29.48582053,28,3
7047,13893,1,12,2,4,9,1,2,5,workFromHome,20.3367354,2,4
7047,13894,2,12,2,4,8,2,2,5,workFromHome,20.3367354,2,4
7048,13895,1,41,12,2,7,1,1,2,transit,37.44934896,12,2
7048,13896,2,41,12,2,7,2,1,4,transit,37.44934896,12,2
7049,13897,1,42.1,13,1,9,1,3,NA,NA,37.91466497,13,1
7050,13898,1,79,36,1,9,1,3,NA,NA,71.93430984,36,1
7050,13899,2,79,36,1,9,2,3,NA,NA,71.93430984,36,1
7051,13900,1,68,28,3,9,1,3,NA,NA,49.12577502,28,3
7051,13901,2,68,28,3,9,2,3,NA,NA,49.12577502,28,3
7052,13902,1,63,27,1,9,2,3,NA,NA,40.34653465,27,1
7053,13903,1,92,40,4,8,1,3,NA,NA,86.10151938,40,4
7054,13904,1,56,21,1,9,2,3,NA,NA,38.37644494,21,1
7055,13905,1,62.1,25,2,7,1,1,8,auto,51.49353372,25,2
7055,13906,2,62.1,25,2,8,2,3,NA,NA,51.49353372,25,2
7056,13907,1,53.2,20,3,7,2,1,7,auto,37.15883436,20,3
7056,13908,2,53.2,20,3,7,1,1,7,auto,37.15883436,20,3
7056,13909,3,53.2,20,3,4,1,1,8,auto,37.15883436,20,3
7056,13910,4,53.2,20,3,3,2,2,7,auto,37.15883436,20,3
7057,13911,1,52.1,20,1,9,2,3,NA,NA,37.15883436,20,1
7058,13912,1,73,32,3,9,1,3,NA,NA,50.0922619,32,3
7058,13913,2,73,32,3,9,2,3,NA,NA,50.0922619,32,3
7059,13914,1,57.2,23,3,10,1,2,5,workFromHome,38.236955,23,3
7060,13915,1,41,12,2,9,1,3,NA,NA,37.44934896,12,2
7060,13916,2,41,12,2,9,2,3,NA,NA,37.44934896,12,2
7061,13917,1,55,21,3,7,1,2,8,auto,38.37644494,21,3
7061,13918,2,55,21,3,7,2,2,2,auto,38.37644494,21,3
7061,13919,3,55,21,3,4,2,1,7,auto,38.37644494,21,3
7061,13920,4,55,21,3,3,2,2,7,auto,38.37644494,21,3
7062,13921,1,42.1,13,1,7,1,1,5,auto,48.53331743,13,1
7063,13922,1,72,31,3,9,2,3,NA,NA,56.12835793,31,3
7064,13923,1,37,10,4,7,2,3,NA,NA,47.84701718,10,4
7064,13924,2,37,10,4,8,1,1,1,auto,47.84701718,10,4
7065,13925,1,33,6,2,8,2,3,NA,NA,24.16290488,6,2
7066,13926,1,37,10,4,9,1,3,NA,NA,47.84701718,10,4
7066,13927,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
7067,13928,1,92,40,4,9,1,3,NA,NA,86.10151938,40,4
7069,13931,1,94,42,4,8,2,3,NA,NA,70.90212106,42,4
7069,13932,2,94,42,4,9,1,3,NA,NA,70.90212106,42,4
7070,13933,1,42.2,14,1,9,1,3,NA,NA,47.18181818,14,1
7070,13934,2,42.2,14,1,8,2,1,5,auto,47.18181818,14,1
7071,13935,1,68,28,3,8,1,3,NA,NA,49.12577502,28,3
7071,13936,2,68,28,3,7,2,1,4,auto,49.12577502,28,3
7072,13937,1,34,7,4,7,1,1,1,auto,35.08183565,7,4
7072,13938,2,34,7,4,6,2,3,NA,NA,35.08183565,7,4
7072,13939,3,34,7,4,2,2,3,NA,NA,35.08183565,7,4
7072,13940,4,34,7,4,1,1,3,NA,NA,35.08183565,7,4
7073,13941,1,33,6,2,9,1,3,NA,NA,24.16290488,6,2
7074,13942,1,62.2,26,4,7,2,1,4,transit,40.292277,26,4
7074,13943,2,62.2,26,4,8,1,2,4,transit,40.292277,26,4
7074,13944,3,62.2,26,4,4,2,2,6,transit,40.292277,26,4
7074,13945,4,62.2,26,4,3,1,2,7,transit,40.292277,26,4
7075,13946,1,41,12,2,8,2,1,1,auto,91.54545455,12,2
7075,13947,2,41,12,2,8,1,1,1,auto,91.54545455,12,2
7076,13948,1,12,2,4,9,2,3,NA,NA,20.3367354,2,4
7076,13949,2,12,2,4,9,1,3,NA,NA,20.3367354,2,4
7077,13950,1,93,41,3,7,1,1,5,auto,44.75355287,41,3
7077,13951,2,93,41,3,7,2,2,4,auto,44.75355287,41,3
7077,13952,3,93,41,3,2,2,3,NA,NA,44.75355287,41,3
7077,13953,4,93,41,3,2,2,3,NA,NA,44.75355287,41,3
7078,13954,1,39,11,2,8,1,3,NA,NA,34.36724645,11,2
7079,13955,1,73,32,3,8,1,3,NA,NA,50.0922619,32,3
7079,13956,2,73,32,3,8,2,3,NA,NA,50.0922619,32,3
7080,13957,1,33,6,2,8,2,3,NA,NA,24.16290488,6,2
7081,13958,1,77,35,4,6,1,1,2,auto,38.01839415,35,4
7081,13959,2,77,35,4,6,2,1,2,auto,38.01839415,35,4
7081,13960,3,77,35,4,1,1,3,NA,NA,38.01839415,35,4
7082,13961,1,74,33,4,8,2,3,NA,NA,69.66809669,33,4
7083,13962,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7083,13963,2,36,9,2,9,1,3,NA,NA,27.40659837,9,2
7084,13964,1,57.1,22,1,9,2,3,NA,NA,69.93333333,22,1
7085,13965,1,36,9,2,9,1,3,NA,NA,46.54388731,9,2
7085,13966,2,36,9,2,9,2,3,NA,NA,46.54388731,9,2
7086,13967,1,68,28,3,9,1,3,NA,NA,49.12577502,28,3
7086,13968,2,68,28,3,9,2,3,NA,NA,49.12577502,28,3
7087,13969,1,12,2,4,9,2,3,NA,NA,20.3367354,2,4
7088,13970,1,93,41,3,5,2,3,NA,NA,44.75355287,41,3
7088,13971,2,93,41,3,6,1,1,1,auto,44.75355287,41,3
7088,13972,3,93,41,3,1,2,3,NA,NA,44.75355287,41,3
7089,13973,1,63,27,1,8,2,3,NA,NA,38.02021777,27,1
7089,13974,2,63,27,1,8,1,3,NA,NA,38.02021777,27,1
7090,13975,1,82,38,3,8,2,3,NA,NA,59.89611441,38,3
7091,13976,1,83,39,3,8,1,3,NA,NA,37.06229615,39,3
7091,13977,2,83,39,3,9,2,3,NA,NA,37.06229615,39,3
7092,13978,1,69,29,3,8,1,3,NA,NA,42.86345741,29,3
7092,13979,2,69,29,3,8,2,1,5,auto,42.86345741,29,3
7093,13980,1,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
7093,13981,2,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
7094,13982,1,33,6,2,8,2,3,NA,NA,24.16290488,6,2
7095,13983,1,77,35,4,8,2,1,2,workFromHome,38.01839415,35,4
7095,13984,2,77,35,4,8,1,1,2,workFromHome,38.01839415,35,4
7095,13985,3,77,35,4,5,1,1,9,transit,38.01839415,35,4
7095,13986,4,77,35,4,2,2,3,NA,NA,38.01839415,35,4
7096,13987,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
7097,13988,1,61,24,3,9,1,3,NA,NA,46.18484884,24,3
7097,13989,2,61,24,3,9,2,3,NA,NA,46.18484884,24,3
7098,13990,1,13.2,3,1,7,1,1,5,auto,32.17161866,3,1
7098,13991,2,13.2,3,1,7,2,2,2,workFromHome,32.17161866,3,1
7098,13992,3,13.2,3,1,3,1,3,NA,NA,32.17161866,3,1
7098,13993,4,13.2,3,1,2,1,3,NA,NA,32.17161866,3,1
7099,13994,1,36,9,2,8,2,2,3,workFromHome,27.40659837,9,2
7100,13995,1,92,40,4,9,1,3,NA,NA,86.10151938,40,4
7100,13996,2,92,40,4,9,2,3,NA,NA,86.10151938,40,4
7101,13997,1,75,34,3,7,1,1,1,auto,36.64959926,34,3
7101,13998,2,75,34,3,6,2,1,5,auto,36.64959926,34,3
7101,13999,3,75,34,3,1,2,3,NA,NA,36.64959926,34,3
7102,14000,1,12,2,4,8,2,3,NA,NA,20.3367354,2,4
7102,14001,2,12,2,4,9,1,2,8,workFromHome,20.3367354,2,4
7103,14002,1,37,10,4,9,2,3,NA,NA,63.97523207,10,4
7104,14003,1,68,28,3,9,2,3,NA,NA,29.48582053,28,3
7104,14004,2,68,28,3,9,1,3,NA,NA,29.48582053,28,3
7105,14005,1,47.2,18,2,8,1,2,6,transit,35.26367329,18,2
7106,14006,1,71.2,30,3,8,1,3,NA,NA,39.66397038,30,3
7106,14007,2,71.2,30,3,8,2,1,10,auto,39.66397038,30,3
7106,14008,3,71.2,30,3,5,2,3,NA,NA,39.66397038,30,3
7106,14009,4,71.2,30,3,5,1,1,2,auto,39.66397038,30,3
7107,14010,1,34,7,4,8,2,1,2,transit,35.08183565,7,4
7107,14011,2,34,7,4,8,1,2,8,auto,35.08183565,7,4
7107,14012,3,34,7,4,4,2,2,7,auto,35.08183565,7,4
7107,14013,4,34,7,4,3,1,3,NA,NA,35.08183565,7,4
7108,14014,1,77,35,4,9,1,3,NA,NA,38.01839415,35,4
7108,14015,2,77,35,4,9,2,3,NA,NA,38.01839415,35,4
7108,14016,3,77,35,4,5,2,3,NA,NA,38.01839415,35,4
7109,14017,1,22,5,2,7,1,3,NA,NA,37.35369136,5,2
7110,14018,1,12,2,4,8,2,3,NA,NA,20.3367354,2,4
7110,14019,2,12,2,4,9,1,3,NA,NA,20.3367354,2,4
7111,14020,1,83,39,3,9,2,3,NA,NA,37.06229615,39,3
7111,14021,2,83,39,3,9,1,3,NA,NA,37.06229615,39,3
7112,14022,1,41,12,2,9,1,3,NA,NA,37.44934896,12,2
7112,14023,2,41,12,2,8,2,3,NA,NA,37.44934896,12,2
7113,14024,1,93,41,3,7,2,1,5,workFromHome,44.75355287,41,3
7113,14025,2,93,41,3,4,2,3,NA,NA,44.75355287,41,3
7114,14026,1,57.1,22,1,9,2,3,NA,NA,69.93333333,22,1
7115,14027,1,77,35,4,9,2,3,NA,NA,48.75420875,35,4
7115,14028,2,77,35,4,9,1,3,NA,NA,48.75420875,35,4
7115,14029,3,77,35,4,8,1,3,NA,NA,48.75420875,35,4
7116,14030,1,35,8,3,7,1,3,NA,NA,33.68115209,8,3
7116,14031,2,35,8,3,7,2,1,7,transit,33.68115209,8,3
7116,14032,3,35,8,3,2,1,3,NA,NA,33.68115209,8,3
7116,14033,4,35,8,3,2,1,3,NA,NA,33.68115209,8,3
7117,14034,1,13.1,3,1,9,1,2,3,workFromHome,49.47643544,3,1
7117,14035,2,13.1,3,1,9,2,3,NA,NA,49.47643544,3,1
7118,14036,1,52.1,20,1,9,1,3,NA,NA,78.73053833,20,1
7118,14037,2,52.1,20,1,9,2,3,NA,NA,78.73053833,20,1
7119,14038,1,38,11,4,6,1,3,NA,NA,34.36724645,11,4
7119,14039,2,38,11,4,6,2,3,NA,NA,34.36724645,11,4
7119,14040,3,38,11,4,1,2,3,NA,NA,34.36724645,11,4
7119,14041,4,38,11,4,1,1,3,NA,NA,34.36724645,11,4
7120,14042,1,13.2,3,1,9,1,3,NA,NA,32.17161866,3,1
7120,14043,2,13.2,3,1,9,2,1,5,auto,32.17161866,3,1
7121,14044,1,56,21,1,9,1,3,NA,NA,38.37644494,21,1
7122,14045,1,11.1,1,2,8,2,3,NA,NA,54.78276918,1,2
7122,14046,2,11.1,1,2,8,1,3,NA,NA,54.78276918,1,2
7123,14047,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7124,14048,1,34,7,4,3,2,3,NA,NA,35.08183565,7,4
7124,14049,2,34,7,4,4,2,3,NA,NA,35.08183565,7,4
7124,14050,3,34,7,4,4,2,3,NA,NA,35.08183565,7,4
7124,14051,4,34,7,4,7,1,1,1,auto,35.08183565,7,4
7124,14052,5,34,7,4,7,2,1,4,auto,35.08183565,7,4
7125,14053,1,75,34,3,9,1,3,NA,NA,36.64959926,34,3
7125,14054,2,75,34,3,9,2,3,NA,NA,36.64959926,34,3
7126,14055,1,11.1,1,2,8,1,3,NA,NA,54.78276918,1,2
7127,14056,1,12,2,4,9,2,3,NA,NA,20.3367354,2,4
7127,14057,2,12,2,4,9,1,3,NA,NA,20.3367354,2,4
7128,14058,1,93,41,3,7,1,1,8,auto,48.53333333,41,3
7128,14059,2,93,41,3,7,2,2,2,workFromHome,48.53333333,41,3
7129,14060,1,33,6,2,9,2,3,NA,NA,24.16290488,6,2
7129,14061,2,33,6,2,6,1,3,NA,NA,24.16290488,6,2
7130,14062,1,33,6,2,9,1,2,7,transit,24.16290488,6,2
7131,14063,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7132,14064,1,34,7,4,10,1,3,NA,NA,35.08183565,7,4
7132,14065,2,34,7,4,9,2,3,NA,NA,35.08183565,7,4
7132,14066,3,34,7,4,8,2,3,NA,NA,35.08183565,7,4
7133,14067,1,94,42,4,9,1,3,NA,NA,45.22586873,42,4
7133,14068,2,94,42,4,9,2,3,NA,NA,45.22586873,42,4
7134,14069,1,81,37,1,9,1,3,NA,NA,41.63658283,37,1
7134,14070,2,81,37,1,9,2,3,NA,NA,41.63658283,37,1
7135,14071,1,51.1,19,1,9,2,2,5,auto,32.82337558,19,1
7135,14072,2,51.1,19,1,9,1,3,NA,NA,32.82337558,19,1
7136,14073,1,12,2,4,8,2,3,NA,NA,36.18711029,2,4
7136,14074,2,12,2,4,8,1,1,1,auto,36.18711029,2,4
7137,14075,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
7137,14076,2,39,11,2,9,1,3,NA,NA,34.36724645,11,2
7138,14077,1,38,11,4,8,1,3,NA,NA,34.36724645,11,4
7139,14078,1,77,35,4,9,1,3,NA,NA,48.75420875,35,4
7139,14079,2,77,35,4,9,2,3,NA,NA,48.75420875,35,4
7140,14080,1,42.2,14,1,8,1,1,5,auto,38.48608728,14,1
7140,14081,2,42.2,14,1,8,2,1,5,auto,38.48608728,14,1
7140,14082,3,42.2,14,1,4,2,3,NA,NA,38.48608728,14,1
7140,14083,4,42.2,14,1,4,2,3,NA,NA,38.48608728,14,1
7141,14084,1,77,35,4,9,2,3,NA,NA,48.75420875,35,4
7141,14085,2,77,35,4,9,1,3,NA,NA,48.75420875,35,4
7142,14086,1,11.1,1,2,9,2,3,NA,NA,54.78276918,1,2
7142,14087,2,11.1,1,2,9,1,3,NA,NA,54.78276918,1,2
7143,14088,1,53.2,20,3,8,2,1,5,auto,37.15883436,20,3
7143,14089,2,53.2,20,3,9,1,3,NA,NA,37.15883436,20,3
7144,14090,1,34,7,4,8,2,3,NA,NA,35.08183565,7,4
7145,14091,1,82,38,3,9,1,3,NA,NA,59.89611441,38,3
7145,14092,2,82,38,3,9,2,2,5,auto,59.89611441,38,3
7146,14093,1,81,37,1,9,1,3,NA,NA,41.63658283,37,1
7146,14094,2,81,37,1,8,2,3,NA,NA,41.63658283,37,1
7147,14095,1,37,10,4,9,2,3,NA,NA,63.97523207,10,4
7148,14096,1,47.2,18,2,9,1,3,NA,NA,28.07877365,18,2
7149,14097,1,34,7,4,9,1,2,2,workFromHome,35.08183565,7,4
7149,14098,2,34,7,4,8,2,3,NA,NA,35.08183565,7,4
7150,14099,1,22,5,2,9,2,3,NA,NA,37.35369136,5,2
7150,14100,2,22,5,2,9,1,2,2,workFromHome,37.35369136,5,2
7151,14101,1,44,16,3,7,2,1,2,auto,36.22521005,16,3
7152,14102,1,55,21,3,7,2,1,4,auto,38.37644494,21,3
7153,14103,1,36,9,2,9,2,3,NA,NA,46.54388731,9,2
7154,14104,1,42.2,14,1,8,2,1,3,transit,38.48608728,14,1
7155,14105,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7156,14106,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7157,14107,1,68,28,3,9,2,3,NA,NA,49.12577502,28,3
7158,14108,1,62.1,25,2,7,2,2,7,active,51.49353372,25,2
7159,14109,1,93,41,3,8,2,3,NA,NA,44.75355287,41,3
7159,14110,2,93,41,3,9,1,3,NA,NA,44.75355287,41,3
7159,14111,3,93,41,3,4,2,1,7,transit,44.75355287,41,3
7160,14112,1,13.2,3,1,9,2,3,NA,NA,32.17161866,3,1
7160,14113,2,13.2,3,1,9,1,2,5,workFromHome,32.17161866,3,1
7161,14114,1,52.2,20,3,6,2,3,NA,NA,37.15883436,20,3
7161,14115,2,52.2,20,3,2,1,3,NA,NA,37.15883436,20,3
7161,14116,3,52.2,20,3,1,1,3,NA,NA,37.15883436,20,3
7161,14117,4,52.2,20,3,6,1,2,3,workFromHome,37.15883436,20,3
7162,14118,1,77,35,4,9,1,3,NA,NA,48.75420875,35,4
7162,14119,2,77,35,4,9,2,3,NA,NA,48.75420875,35,4
7163,14120,1,42.2,14,1,8,1,1,1,active,47.18181818,14,1
7163,14121,2,42.2,14,1,9,1,1,1,auto,47.18181818,14,1
7164,14122,1,77,35,4,9,1,3,NA,NA,48.75420875,35,4
7164,14123,2,77,35,4,9,2,3,NA,NA,48.75420875,35,4
7165,14124,1,34,7,4,9,1,3,NA,NA,61.82066827,7,4
7165,14125,2,34,7,4,9,2,3,NA,NA,61.82066827,7,4
7166,14126,1,79,36,1,9,1,3,NA,NA,71.93430984,36,1
7167,14127,1,94,42,4,9,1,3,NA,NA,45.22586873,42,4
7167,14128,2,94,42,4,9,2,3,NA,NA,45.22586873,42,4
7168,14129,1,37,10,4,8,2,1,4,active,47.84701718,10,4
7168,14130,2,37,10,4,9,1,3,NA,NA,47.84701718,10,4
7169,14131,1,21,4,2,7,2,1,2,active,29.76898566,4,2
7170,14132,1,35,8,3,9,2,3,NA,NA,33.68115209,8,3
7170,14133,2,35,8,3,9,1,2,5,active,33.68115209,8,3
7171,14134,1,73,32,3,9,1,3,NA,NA,50.0922619,32,3
7172,14135,1,39,11,2,9,2,1,1,auto,34.36724645,11,2
7173,14136,1,74,33,4,9,1,3,NA,NA,69.66809669,33,4
7173,14137,2,74,33,4,9,2,3,NA,NA,69.66809669,33,4
7174,14138,1,12,2,4,9,1,3,NA,NA,20.3367354,2,4
7174,14139,2,12,2,4,9,2,3,NA,NA,20.3367354,2,4
7175,14140,1,39,11,2,6,2,1,4,transit,34.36724645,11,2
7175,14141,2,39,11,2,5,1,1,5,auto,34.36724645,11,2
7176,14142,1,57.1,22,1,9,2,3,NA,NA,69.93333333,22,1
7177,14143,1,77,35,4,9,1,3,NA,NA,38.01839415,35,4
7177,14144,2,77,35,4,9,2,3,NA,NA,38.01839415,35,4
7178,14145,1,33,6,2,7,2,2,2,workFromHome,24.16290488,6,2
7179,14146,1,63,27,1,9,2,3,NA,NA,40.34653465,27,1
7180,14147,1,33,6,2,8,2,1,2,transit,24.16290488,6,2
7180,14148,2,33,6,2,8,1,3,NA,NA,24.16290488,6,2
7181,14149,1,57.1,22,1,8,2,2,7,auto,38.236955,22,1
7181,14150,2,57.1,22,1,9,1,3,NA,NA,38.236955,22,1
7182,14151,1,12,2,4,9,1,2,6,workFromHome,20.3367354,2,4
7182,14152,2,12,2,4,9,2,3,NA,NA,20.3367354,2,4
7183,14153,1,33,6,2,9,2,3,NA,NA,24.16290488,6,2
7184,14154,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7185,14155,1,44,16,3,6,2,1,2,transit,36.22521005,16,3
7186,14156,1,21,4,2,5,1,3,NA,NA,29.76898566,4,2
7187,14157,1,68,28,3,8,2,2,4,auto,49.12577502,28,3
7188,14158,1,11.1,1,2,8,1,2,2,transit,54.78276918,1,2
7188,14159,2,11.1,1,2,8,2,3,NA,NA,54.78276918,1,2
7189,14160,1,62.1,25,2,8,2,3,NA,NA,51.49353372,25,2
7189,14161,2,62.1,25,2,9,2,3,NA,NA,51.49353372,25,2
7190,14162,1,38,11,4,8,2,3,NA,NA,34.36724645,11,4
7190,14163,2,38,11,4,8,1,3,NA,NA,34.36724645,11,4
7191,14164,1,75,34,3,5,1,1,2,auto,36.64959926,34,3
7191,14165,2,75,34,3,5,2,1,2,auto,36.64959926,34,3
7191,14166,3,75,34,3,9,2,3,NA,NA,36.64959926,34,3
7192,14167,1,11.1,1,2,9,1,3,NA,NA,54.78276918,1,2
7192,14168,2,11.1,1,2,9,2,3,NA,NA,54.78276918,1,2
7193,14169,1,36,9,2,9,2,3,NA,NA,46.54388731,9,2
7194,14170,1,22,5,2,7,1,1,5,auto,37.35369136,5,2
7194,14171,2,22,5,2,7,2,2,5,transit,37.35369136,5,2
7195,14172,1,11.3,1,1,9,2,3,NA,NA,54.78276918,1,1
7195,14173,2,11.3,1,1,9,1,3,NA,NA,54.78276918,1,1
7196,14174,1,36,9,2,9,2,2,6,auto,27.40659837,9,2
7197,14175,1,35,8,3,7,2,1,4,active,47.06455749,8,3
7198,14176,1,34,7,4,9,1,3,NA,NA,61.82066827,7,4
7199,14177,1,96,44,3,9,1,3,NA,NA,47.7524933,44,3
7199,14178,2,96,44,3,9,2,3,NA,NA,47.7524933,44,3
7200,14179,1,37,10,4,9,2,3,NA,NA,47.84701718,10,4
7200,14180,2,37,10,4,9,1,3,NA,NA,47.84701718,10,4
7201,14181,1,37,10,4,6,1,1,3,workFromHome,63.97523207,10,4
7201,14182,2,37,10,4,6,2,1,5,auto,63.97523207,10,4
7201,14183,3,37,10,4,2,1,3,NA,NA,63.97523207,10,4
7201,14184,4,37,10,4,2,2,3,NA,NA,63.97523207,10,4
7202,14185,1,38,11,4,9,1,2,6,transit,34.36724645,11,4
7203,14186,1,94,42,4,9,2,3,NA,NA,70.90212106,42,4
7203,14187,2,94,42,4,9,1,3,NA,NA,70.90212106,42,4
7204,14188,1,47.2,18,2,7,1,1,2,auto,35.26367329,18,2
7204,14189,2,47.2,18,2,7,2,1,5,auto,35.26367329,18,2
7204,14190,3,47.2,18,2,1,1,3,NA,NA,35.26367329,18,2
7204,14191,4,47.2,18,2,1,2,3,NA,NA,35.26367329,18,2
7205,14192,1,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
7205,14193,2,57.2,23,3,9,1,1,10,auto,38.236955,23,3
7206,14194,1,34,7,4,7,2,1,1,active,35.08183565,7,4
7206,14195,2,34,7,4,7,1,1,7,workFromHome,35.08183565,7,4
7206,14196,3,34,7,4,2,1,3,NA,NA,35.08183565,7,4
7207,14197,1,37,10,4,8,2,3,NA,NA,63.97523207,10,4
7207,14198,2,37,10,4,8,1,3,NA,NA,63.97523207,10,4
7208,14199,1,79,36,1,8,1,3,NA,NA,71.93430984,36,1
7208,14200,2,79,36,1,8,2,3,NA,NA,71.93430984,36,1
7209,14201,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
7209,14202,2,36,9,2,9,1,3,NA,NA,27.40659837,9,2
7210,14203,1,36,9,2,8,2,3,NA,NA,46.54388731,9,2
7210,14204,2,36,9,2,10,2,3,NA,NA,46.54388731,9,2
7211,14205,1,12,2,4,8,2,1,4,auto,36.18711029,2,4
7211,14206,2,12,2,4,8,1,1,5,auto,36.18711029,2,4
7212,14207,1,37,10,4,9,2,2,7,workFromHome,63.97523207,10,4
7212,14208,2,37,10,4,5,2,1,5,transit,63.97523207,10,4
7213,14209,1,35,8,3,9,2,3,NA,NA,33.68115209,8,3
7213,14210,2,35,8,3,9,1,3,NA,NA,33.68115209,8,3
7214,14211,1,62.2,26,4,8,1,3,NA,NA,40.292277,26,4
